1312,Item#5790,216
1313,Item#5791,334
1314,Item#5792,334
1315,Item#5793,216
1316,Item#5794,40
1317,Item#5796,216
1318,Item#5797,216
1319,Item#5801,216
1320,Item#5802,216
1321,Item#5803,334
1322,Item#5805,216
1323,Item#5806,40
1324,Item#5807,334
1325,Item#5808,334
1326,Item#5809,216
1327,Item#5888,10
1328,Item#5889,10
1329,Item#5890,8
1330,Item#5891,8
1331,Item#5892,8
1332,Item#5893,8
1333,Item#5894,8
1334,Item#5895,8
1335,Item#5902,8
1336,Item#5998,225
1337,Item#5999,45
1338,Item#6003,2400
1339,Item#6004,2400
1340,Item#6005,2400
1341,Item#6094,59
1342,Item#6095,39
1343,Item#6096,59
1344,Item#6097,39
1345,Item#6098,59
1346,Item#6099,39
1347,Item#6100,59
1348,Item#6101,39
1349,Item#6106,71
1350,Item#6107,98
1351,Item#6108,98
1352,Item#6109,1000
1353,Item#6110,1000
1354,Item#6111,1000
1355,Item#6116,1000
1356,Item#6117,1000
1357,Item#6118,1000
1358,Item#6119,1000
1359,Item#6120,1000
1360,Item#6121,1000
1361,Item#6122,1000
1362,Item#6123,1000
1363,Item#6124,1000
1364,Item#6125,1000
1365,Item#6126,1000
1366,Item#6127,1000
1367,Item#6128,1000
1368,Item#6129,1000
1369,Item#6130,1000
1370,Item#6131,1000
1371,Item#6132,1000
1372,Item#6133,1000
1373,Item#6134,1000
1374,Item#6135,1000
1375,Item#6136,1000
1376,Item#6137,1000
1377,Item#6138,100
1378,Item#6144,415
1379,Item#6149,84
1380,Item#6174,2400
1381,Item#6211,25000
1382,Item#6223,100
1383,Item#6224,100
1384,Item#6420,14208
1385,Item#6421,6204
1386,Item#6423,9612
1387,Item#6428,7398
1388,Item#6430,2565
1389,Item#6432,1858
1390,Item#6437,2246
1391,Item#6438,4946
1392,Item#6439,4352
1393,Item#6446,36285
1394,Item#6450,65067
1395,Item#6452,40180
1396,Item#6455,5000
1397,Item#6456,5000
1398,Item#6457,5000
1399,Item#6458,5000
1400,Item#6459,5000
1401,Item#6460,5000
1402,Item#6461,3000
1403,Item#6462,4000
1404,Item#6463,5000
1405,Item#6464,3000
1406,Item#6465,4000
1407,Item#6466,5000
1408,Item#6467,3000
1409,Item#6468,4000
1410,Item#6469,5000
1411,Item#6486,1988
1412,Item#6495,26136
1413,Item#6496,21780
1414,Item#6513,2000
1415,Item#6514,2000
1416,Item#6515,2000
1417,Item#6523,5000
1418,Item#6524,5000
1419,Item#6525,5000
1420,Item#6529,5000
1421,Item#6530,5000
1422,Item#6531,5000
1423,Item#6542,5000
1424,Item#6543,5000
1425,Item#6544,5000
1426,Item#6560,5000
1427,Item#6561,5000
1428,Item#6562,5000
1429,Item#6566,5000
1430,Item#6567,5000
1431,Item#6568,5000
1432,Item#6576,3000
1433,Item#6577,3000
1434,Item#6578,3000
1435,Item#6579,5000
1436,Item#6583,3000
1437,Item#6584,3000
1438,Item#6585,3000
1439,Item#6594,1200
1440,Item#6601,2000
1441,Item#6602,2000
1442,Item#6603,2000
1443,Item#6606,2000
1444,Item#6607,2000
1445,Item#6608,2000
1446,Item#6610,3000
1447,Item#6611,3000
1448,Item#6612,3000
1449,Item#6616,2000
1450,Item#6617,2000
1451,Item#6618,2000
1452,Item#6622,5000
1453,Item#6623,5000
1454,Item#6624,5000
1455,Item#6630,2000
1456,Item#6631,2000
1457,Item#6632,2000
1458,Item#6635,3000
1459,Item#6636,3000
1460,Item#6637,3000
1461,Item#6638,3000
1462,Item#6639,1000
1463,Item#6640,1000
1464,Item#6641,1000
1465,Item#6647,5000
1466,Item#6649,700
1467,Item#6659,5000
1468,Item#6660,5000
1469,Item#6661,5000
1470,Item#6662,1000
1471,Item#6671,5000
1472,Item#6673,5000
1473,Item#6674,5000
1474,Item#6675,5000
1475,Item#6676,5000
1476,Item#6677,5000
1477,Item#6678,5000
1478,Item#6679,5000
1479,Item#6680,5000
1480,Item#6681,5000
1481,Item#6686,26136
1482,Item#6687,21780
1483,Item#6964,71
1484,Item#6965,71
1485,Item#6966,71
1486,Item#6967,71
1487,Item#6968,47
1488,Item#6969,59
1489,Item#6970,42
1490,Item#6971,47
1491,Item#6972,59
1492,Item#6973,59
1493,Item#6974,53
1494,Item#6975,45
1495,Item#6976,45
1496,Item#6977,54
1497,Item#6984,25000
1498,Item#6991,120000
1499,Item#6992,120000
1500,Item#6996,8
1501,Item#6997,8
1502,Item#7028,693
1503,Item#7073,5000
1504,Item#7074,5000
1505,Item#7122,26136
1506,Item#7123,21780
1507,Item#7124,26136
1508,Item#7125,21780
1509,Item#7126,26136
1510,Item#7127,21780
1511,Item#7128,3000
1512,Item#7129,12000
1513,Item#7130,48000
1514,Item#7131,5000
1515,Item#7138,5000
1516,Item#7141,5000
1517,Item#7148,5000
1518,Item#7153,3000
1519,Item#7154,3000
1520,Item#7156,3000
1521,Item#7554,120000
1522,Item#7555,120000
1523,Item#7556,25000
1524,Item#7557,25000
1525,Item#7621,500
1526,Item#7671,200
1527,Item#7767,21
1528,Item#7786,300
1529,Item#7787,300
1530,Item#7788,300
1531,Item#7789,300
1532,Item#7790,300
1533,Item#7791,300
1534,Item#7792,300
1535,Item#7809,8
1536,Item#7810,8
1537,Item#7888,1000
1538,Item#7889,1000
1539,Item#7890,1000
1540,Item#7891,1000
1541,Item#7892,1000
1542,Item#7893,1000
1543,Item#7895,348
1544,Item#7897,348
1545,Item#7898,348
1546,Item#7900,348
1547,Item#7952,63
1548,Item#7964,5000
1549,Item#7965,2000
1550,Item#7971,5000
1551,Item#7989,125000
1552,Item#7990,24948
1553,Item#7991,20790
1554,Item#8003,17010
1555,Item#8010,5000
1556,Item#8013,5000
1557,Item#8017,27442
1558,Item#8168,20000
1559,Item#8182,3480
1560,Item#8189,25000
1561,Item#8203,2400
1562,Item#8204,2400
1563,Item#8208,120000
1564,Item#8214,19
1565,Item#8215,19
1566,Item#8216,19
1567,Item#8217,5
1568,Item#8218,5
1569,Item#8219,19
1570,Item#8220,3
1571,Item#8221,3
1572,Item#8532,59
1573,Item#8533,59
1574,Item#8534,59
1575,Item#8535,59
1576,Item#8536,59
1577,Item#8537,59
1578,Item#8562,100
1579,Item#8565,14
1580,Item#8566,14
1581,Item#8568,145
1582,Item#8576,57
1583,Item#8577,25000
1584,Item#8578,25000
1585,Item#8579,25000
1586,Item#8580,25000
1587,Item#8581,25000
1588,Item#8660,302
1589,Item#8661,504
1590,Item#8662,756
1591,Item#8663,1028
1592,Item#8664,2691
1593,Item#8665,3457
1594,Item#8666,4159
1595,Item#8667,5544
1596,Item#8697,30000
1597,Item#8711,59
1598,Item#8712,59
1599,Item#8713,39
1600,Item#8714,60
1601,Item#8715,42
1602,Item#8717,1000
1603,Item#8786,2000
1604,Item#8787,2000
1605,Item#8788,2000
1606,Item#8799,6408
1607,Item#8800,1800
1608,Item#8803,1800
1609,Item#8805,3000
1610,Item#8812,1000
1611,Item#8822,2835
1612,Item#8828,13392
1613,Item#8829,16200
1614,Item#8837,4000
1615,Item#8838,10000
1616,Item#9184,151
1617,Item#9185,235
1618,Item#9186,416
1619,Item#9193,1737
1620,Item#9196,1345
1621,Item#9209,4727
1622,Item#9268,71
1623,Item#9269,71
1624,Item#9270,71
1625,Item#9271,71
1626,Item#9272,47
1627,Item#9273,59
1628,Item#9274,39
1629,Item#9275,60
1630,Item#9283,18000
1631,Item#9284,12000
1632,Item#9285,6000
1633,Item#9286,18000
1634,Item#9287,12000
1635,Item#9288,6000
1636,Item#9290,54
1637,Item#9292,42
1638,Item#9293,48
1639,Item#9294,51
1640,Item#9295,31
1641,Item#9317,1000
1642,Item#9319,140
1643,Item#9320,5
1644,Item#9321,5
1645,Item#9381,1000
1646,Item#9530,3000
1647,Item#9531,3000
1648,Item#9532,3000
1649,Item#9533,3000
1650,Item#9534,3000
1651,Item#9535,3000
1652,Item#9536,3000
1653,Item#9537,3000
1654,Item#9538,100000
1655,Item#9542,100000
1656,Item#9543,100000
1657,Item#9544,100000
1658,Item#9561,5000
1659,Item#9570,5000
1660,Item#9615,1500
1661,Item#9618,1500
1662,Item#9621,1500
1663,Item#9624,1500
1664,Item#9627,1500
1665,Item#9645,59
1666,Item#9646,42
1667,Item#9647,45
1668,Item#9648,48
1669,Item#9649,59
1670,Item#9650,42
1671,Item#9651,45
1672,Item#9652,48
1673,Item#9717,16236
1674,Item#9720,26136
1675,Item#9726,7000
1676,Item#9727,7000
1677,Item#9728,7000
1678,Item#9729,2000
1679,Item#9731,19800
1680,Item#9732,29185
1681,Item#9743,10092
1682,Item#9747,2835
1683,Item#9900,200
1684,Item#10032,59
1685,Item#10033,74
1686,Item#10034,66
1687,Item#10035,57
1688,Item#10036,76
1689,Item#10065,100
1690,Item#10066,45
1691,Item#10067,42
1692,Item#10068,42
1693,Item#10069,42
1694,Item#10070,42
1695,Item#10111,100
1696,Item#10132,1000
1697,Item#10133,1000
1698,Item#10134,1000
1699,Item#10135,1000
1700,Item#10136,1000
1701,Item#10137,1000
1702,Item#10138,1000
1703,Item#10139,1000
1704,Item#10140,1000
1705,Item#10141,1000
1706,Item#10142,1000
1707,Item#10143,100
1708,Item#10144,100
1709,Item#10316,59
1710,Item#10317,59
1711,Item#10318,45
1712,Item#10319,45
1713,Item#10320,59
1714,Item#10321,59
1715,Item#10345,30000
1716,Item#10347,15000
1717,Item#10348,15000
1718,Item#10386,120
1719,Item#10400,4525
1720,Item#10401,5813
1721,Item#10402,6994
1722,Item#10403,7949
1723,Item#10404,9322
1724,Item#10405,10418
1725,Item#10462,4165
1726,Item#10463,5350
1727,Item#10464,6437
1728,Item#10465,7316
1729,Item#10466,8580
1730,Item#10467,9588
1731,Item#10524,4069
1732,Item#10525,5227
1733,Item#10526,6289
1734,Item#10527,7147
1735,Item#10528,8382
1736,Item#10529,9367
1737,Item#10586,19308
1738,Item#10587,20988
1739,Item#10588,17693
1740,Item#10589,23336
1741,Item#10590,19293
1742,Item#10591,25185
1743,Item#10592,22587
1744,Item#10593,24552
1745,Item#10594,26119
1746,Item#10595,27299
1747,Item#10596,28480
1748,Item#10597,29462
1749,Item#10598,22587
1750,Item#10599,30888
1751,Item#10600,32859
1752,Item#10601,34344
1753,Item#10602,33073
1754,Item#10603,37065
1755,Item#10604,21494
1756,Item#10605,28512
1757,Item#10606,30332
1758,Item#10607,31703
1759,Item#10608,33073
1760,Item#10609,34214
1761,Item#10610,23680
1762,Item#10611,28512
1763,Item#10612,30332
1764,Item#10613,31703
1765,Item#10614,27102
1766,Item#10615,34214
1767,Item#10616,15301
1768,Item#10617,16632
1769,Item#10618,17693
1770,Item#10619,18493
1771,Item#10620,19293
1772,Item#10621,19958
1773,Item#10622,25730
1774,Item#10623,27967
1775,Item#10624,29752
1776,Item#10625,31097
1777,Item#10626,32442
1778,Item#10627,33561
1779,Item#10628,23680
1780,Item#10629,25740
1781,Item#10630,27383
1782,Item#10631,28620
1783,Item#10632,29858
1784,Item#10633,30888
1785,Item#10634,22587
1786,Item#10635,25740
1787,Item#10636,27383
1788,Item#10637,28620
1789,Item#10638,28480
1790,Item#10639,29462
1791,Item#10640,23680
1792,Item#10641,25740
1793,Item#10642,27383
1794,Item#10643,28620
1795,Item#10644,29858
1796,Item#10645,30888
1797,Item#10646,22223
1798,Item#10647,24156
1799,Item#10648,28225
1800,Item#10649,29501
1801,Item#10650,30777
1802,Item#10651,31838
1803,Item#10652,22223
1804,Item#10653,24156
1805,Item#10654,28225
1806,Item#10655,29501
1807,Item#10656,30777
1808,Item#10657,31838
1809,Item#10658,23134
1810,Item#10659,25146
1811,Item#10660,26751
1812,Item#10661,27960
1813,Item#10662,29169
1814,Item#10663,30175
1815,Item#10664,27324
1816,Item#10665,21780
1817,Item#10666,31596
1818,Item#10667,33024
1819,Item#10668,34452
1820,Item#10669,35640
1821,Item#10670,17214
1822,Item#10671,12474
1823,Item#10672,19905
1824,Item#10673,24272
1825,Item#10674,25322
1826,Item#10675,26195
1827,Item#10677,21312
1828,Item#10678,15444
1829,Item#10679,24644
1830,Item#10680,30051
1831,Item#10681,31351
1832,Item#10682,27799
1833,Item#10684,15301
1834,Item#10685,13860
1835,Item#10686,17693
1836,Item#10687,18493
1837,Item#10688,22508
1838,Item#10689,27799
1839,Item#10698,13662
1840,Item#10699,11880
1841,Item#10700,15798
1842,Item#10701,16512
1843,Item#10702,17226
1844,Item#10703,14256
1845,Item#10705,20401
1846,Item#10706,15840
1847,Item#10707,20221
1848,Item#10708,24657
1849,Item#10709,25724
1850,Item#10710,26611
1851,Item#10712,17214
1852,Item#10713,15592
1853,Item#10714,23223
1854,Item#10715,20805
1855,Item#10716,25322
1856,Item#10717,22453
1857,Item#10719,21312
1858,Item#10720,15444
1859,Item#10721,28752
1860,Item#10722,30051
1861,Item#10723,26872
1862,Item#10724,27799
1863,Item#10726,15301
1864,Item#10727,16632
1865,Item#10728,20642
1866,Item#10729,18493
1867,Item#10730,19293
1868,Item#10731,16632
1869,Item#10740,13662
1870,Item#10741,11880
1871,Item#10742,15798
1872,Item#10743,16512
1873,Item#10744,17226
1874,Item#10745,17820
1875,Item#10747,20401
1876,Item#10748,15840
1877,Item#10749,23591
1878,Item#10750,24657
1879,Item#10751,22049
1880,Item#10752,22809
1881,Item#10754,15620
1882,Item#10755,15592
1883,Item#10756,19905
1884,Item#10757,20805
1885,Item#10758,14469
1886,Item#10759,14968
1887,Item#10761,14208
1888,Item#10762,15444
1889,Item#10763,20537
1890,Item#10764,30051
1891,Item#10765,26872
1892,Item#10766,18532
1893,Item#10768,12751
1894,Item#10769,16632
1895,Item#10770,14744
1896,Item#10771,18493
1897,Item#10772,16077
1898,Item#10773,16632
1899,Item#10782,10929
1900,Item#10783,11880
1901,Item#10784,12638
1902,Item#10785,16512
1903,Item#10786,13780
1904,Item#10787,17820
1905,Item#10789,14572
1906,Item#10790,15840
1907,Item#10791,16851
1908,Item#10792,24657
1909,Item#10793,18374
1910,Item#10794,19008
1911,Item#10796,14345
1912,Item#10797,12474
1913,Item#10798,19905
1914,Item#10799,10402
1915,Item#10800,14469
1916,Item#10801,14968
1917,Item#10803,14208
1918,Item#10804,15444
1919,Item#10805,20537
1920,Item#10806,17172
1921,Item#10807,26872
1922,Item#10808,18532
1923,Item#10810,15301
1924,Item#10811,13860
1925,Item#10812,14744
1926,Item#10813,15411
1927,Item#10814,16077
1928,Item#10815,16632
1929,Item#10824,10929
1930,Item#10825,11880
1931,Item#10826,12638
1932,Item#10827,13209
1933,Item#10828,13780
1934,Item#10829,17820
1935,Item#10831,14572
1936,Item#10832,15840
1937,Item#10833,16851
1938,Item#10834,17612
1939,Item#10835,18374
1940,Item#10836,19008
1941,Item#10838,11476
1942,Item#10839,9355
1943,Item#10840,19905
1944,Item#10841,20805
1945,Item#10842,14469
1946,Item#10843,14968
1947,Item#10845,14208
1948,Item#10846,15444
1949,Item#10847,20537
1950,Item#10848,30051
1951,Item#10849,26872
1952,Item#10850,18532
1953,Item#10852,10200
1954,Item#10853,13860
1955,Item#10854,14744
1956,Item#10855,18493
1957,Item#10856,16077
1958,Item#10857,16632
1959,Item#10866,10929
1960,Item#10867,11880
1961,Item#10868,12638
1962,Item#10869,16512
1963,Item#10870,13780
1964,Item#10871,17820
1965,Item#10873,14572
1966,Item#10874,15840
1967,Item#10875,16851
1968,Item#10876,24657
1969,Item#10877,18374
1970,Item#10878,19008
1971,Item#10880,14345
1972,Item#10881,12474
1973,Item#10882,15113
1974,Item#10883,10402
1975,Item#10884,14469
1976,Item#10885,18711
1977,Item#10887,14208
1978,Item#10888,15444
1979,Item#10889,16429
1980,Item#10890,17172
1981,Item#10891,17915
1982,Item#10892,18532
1983,Item#10894,15301
1984,Item#10895,13860
1985,Item#10896,14744
1986,Item#10897,15411
1987,Item#10898,16077
1988,Item#10899,16632
1989,Item#10908,10929
1990,Item#10909,11880
1991,Item#10910,12638
1992,Item#10911,13209
1993,Item#10912,13780
1994,Item#10913,14256
1995,Item#10915,14572
1996,Item#10916,15840
1997,Item#10917,16851
1998,Item#10918,17612
1999,Item#10919,18374
2000,Item#10920,26611
2001,Item#10922,14345
2002,Item#10923,18711
2003,Item#10924,15113
2004,Item#10925,10402
2005,Item#10926,18087
2006,Item#10927,14968
2007,Item#10929,14208
2008,Item#10930,15444
2009,Item#10931,16429
2010,Item#10932,17172
2011,Item#10933,17915
2012,Item#10934,18532
2013,Item#10936,15301
2014,Item#10937,13860
2015,Item#10938,14744
2016,Item#10939,15411
2017,Item#10940,16077
2018,Item#10941,16632
2019,Item#10950,10929
2020,Item#10951,11880
2021,Item#10952,12638
2022,Item#10953,13209
2023,Item#10954,13780
2024,Item#10955,17820
2025,Item#10957,14572
2026,Item#10958,15840
2027,Item#10959,16851
2028,Item#10960,17612
2029,Item#10961,18374
2030,Item#10962,19008
2031,Item#10964,8925
2032,Item#10970,8925
2033,Item#10976,8925
2034,Item#10982,8925
2035,Item#10988,8925
2036,Item#10994,8925
2037,Item#11000,8925
2038,Item#11006,8925
2039,Item#11012,8925
2040,Item#11018,8925
2041,Item#11024,8925
2042,Item#11030,8925
2043,Item#11036,8925
2044,Item#11042,8925
2045,Item#11048,8925
2046,Item#11054,8925
2047,Item#11060,8925
2048,Item#11066,8925
2049,Item#11072,8925
2050,Item#11078,8925
2051,Item#11871,13194
2052,Item#11872,15523
2053,Item#11873,18627
2054,Item#11874,23284
2055,Item#11875,12656
2056,Item#11876,14889
2057,Item#11877,17867
2058,Item#11878,22334
2059,Item#11879,12925
2060,Item#11880,15206
2061,Item#11881,18247
2062,Item#11882,22809
2063,Item#11883,12656
2064,Item#11884,14889
2065,Item#11885,17867
2066,Item#11886,22334
2067,Item#11887,12386
2068,Item#11888,14572
2069,Item#11889,17487
2070,Item#11890,21859
2071,Item#11891,8886
2072,Item#11892,10454
2073,Item#11893,12545
2074,Item#11894,15681
2075,Item#11895,11579
2076,Item#11896,13622
2077,Item#11897,16346
2078,Item#11898,20433
2079,Item#11899,11848
2080,Item#11900,13939
2081,Item#11901,16727
2082,Item#11902,20908
2083,Item#11903,12656
2084,Item#11904,14889
2085,Item#11905,17867
2086,Item#11906,22334
2087,Item#11907,12386
2088,Item#11908,14572
2089,Item#11909,17487
2090,Item#11910,21859
2091,Item#11911,13194
2092,Item#11912,15523
2093,Item#11913,18627
2094,Item#11914,23284
2095,Item#11917,16853
2096,Item#11918,25581
2097,Item#11921,16410
2098,Item#11922,24908
2099,Item#11925,15966
2100,Item#11926,24235
2101,Item#11929,18627
2102,Item#11930,28274
2103,Item#11933,15966
2104,Item#11934,24235
2105,Item#11937,19514
2106,Item#11938,29620
2107,Item#11941,18184
2108,Item#11942,27601
2109,Item#11945,16853
2110,Item#11946,25581
2111,Item#11949,16410
2112,Item#11950,24908
2113,Item#11953,16853
2114,Item#11954,25581
2115,Item#11955,7387
2116,Item#11956,7983
2117,Item#11957,9979
2118,Item#11959,14968
2119,Item#11960,10038
2120,Item#11961,9884
2121,Item#11962,15444
2122,Item#11964,18532
2123,Item#11965,7207
2124,Item#11966,7096
2125,Item#11967,11088
2126,Item#11969,16632
2127,Item#11973,7722
2128,Item#11974,7603
2129,Item#11975,9504
2130,Item#11977,14256
2131,Item#11978,8236
2132,Item#11979,8110
2133,Item#11980,12672
2134,Item#11982,19008
2135,Item#11983,7387
2136,Item#11984,7983
2137,Item#11985,12474
2138,Item#11987,18711
2139,Item#11988,10038
2140,Item#11989,12355
2141,Item#11990,15444
2142,Item#11992,23166
2143,Item#11993,7207
2144,Item#11994,8870
2145,Item#11995,11088
2146,Item#11997,16632
2147,Item#12001,7722
2148,Item#12002,9504
2149,Item#12003,9504
2150,Item#12005,14256
2151,Item#12006,8236
2152,Item#12007,10137
2153,Item#12008,12672
2154,Item#12010,19008
2155,Item#12042,19
2156,Item#12050,30000
2157,Item#12071,200000
2158,Item#12099,70000
2159,Item#12102,50000
2160,Item#12110,100000
2161,Item#12116,10
2162,Item#12117,20
2163,Item#12118,30
2164,Item#12119,40
2165,Item#12120,50
2166,Item#12121,60
2167,Item#12122,70
2168,Item#12123,80
2169,Item#12124,90
2170,Item#12125,10
2171,Item#12126,20
2172,Item#12127,30
2173,Item#12128,40
2174,Item#12129,50
2175,Item#12130,60
2176,Item#12131,70
2177,Item#12132,80
2178,Item#12133,90
2179,Item#12134,10
2180,Item#12135,20
2181,Item#12136,30
2182,Item#12137,40
2183,Item#12138,50
2184,Item#12139,60
2185,Item#12140,70
2186,Item#12141,80
2187,Item#12142,90
2188,Item#12143,10
2189,Item#12144,20
2190,Item#12145,30
2191,Item#12146,40
2192,Item#12147,50
2193,Item#12148,60
2194,Item#12149,70
2195,Item#12150,80
2196,Item#12151,90
2197,Item#12152,10
2198,Item#12153,20
2199,Item#12154,30
2200,Item#12155,40
2201,Item#12156,50
2202,Item#12157,60
2203,Item#12158,70
2204,Item#12159,80
2205,Item#12160,90
2206,Item#12161,10
2207,Item#12162,20
2208,Item#12163,30
2209,Item#12164,40
2210,Item#12165,50
2211,Item#12166,60
2212,Item#12167,70
2213,Item#12168,80
2214,Item#12169,90
2215,Item#12170,10
2216,Item#12171,20
2217,Item#12172,30
2218,Item#12173,40
2219,Item#12174,50
2220,Item#12175,60
2221,Item#12176,70
2222,Item#12177,80
2223,Item#12178,90
2224,Item#12179,10
2225,Item#12180,20
2226,Item#12181,30
2227,Item#12182,40
2228,Item#12183,50
2229,Item#12184,60
2230,Item#12185,70
2231,Item#12186,80
2232,Item#12187,90
2233,Item#12188,10
2234,Item#12189,20
2235,Item#12190,30
2236,Item#12191,40
2237,Item#12192,50
2238,Item#12193,60
2239,Item#12194,70
2240,Item#12195,80
2241,Item#12196,90
2242,Item#12197,10
2243,Item#12198,20
2244,Item#12199,30
2245,Item#12200,40
2246,Item#12201,50
2247,Item#12202,60
2248,Item#12203,70
2249,Item#12204,80
2250,Item#12205,90
2251,Item#12206,20
2252,Item#12207,30
2253,Item#12208,40
2254,Item#12209,50
2255,Item#12210,60
2256,Item#12211,70
2257,Item#12212,80
2258,Item#12213,90
2259,Item#12513,1000
2260,Item#12514,1000
2261,Item#12515,1000
2262,Item#12516,1000
2263,Item#12517,1000
2264,Item#12518,2376
2265,Item#12519,2652
2266,Item#12520,2692
2267,Item#12521,2856
2268,Item#12522,2930
2269,Item#12524,2692
2270,Item#12525,2856
2271,Item#12526,2958
2272,Item#12528,2652
2273,Item#12529,2808
2274,Item#12530,3016
2275,Item#12532,807
2276,Item#12533,879
2277,Item#12539,843
2278,Item#12541,4452
2279,Item#12542,4284
2280,Item#12543,4284
2281,Item#12544,4620
2282,Item#12545,4620
2283,Item#12546,4704
2284,Item#12547,4956
2285,Item#12548,5040
2286,Item#12549,4536
2287,Item#12550,4788
2288,Item#12561,2520
2289,Item#12562,3213
2290,Item#12563,3276
2291,Item#12564,3402
2292,Item#12565,3528
2293,Item#12566,3654
2294,Item#12580,2496
2295,Item#12581,2592
2296,Item#12582,2688
2297,Item#12583,2784
2298,Item#12586,980
2299,Item#12588,3417
2300,Item#12589,3484
2301,Item#12590,3618
2302,Item#12591,3752
2303,Item#12592,3886
2304,Item#12594,1887
2305,Item#12595,1998
2306,Item#12596,2109
2307,Item#12601,3213
2308,Item#12602,3402
2309,Item#12603,3654
2310,Item#12604,2236
2311,Item#12605,2408
2312,Item#12607,3213
2313,Item#12608,3654
2314,Item#12611,400
2315,Item#12612,3869
2316,Item#12613,3869
2317,Item#12614,3869
2318,Item#12615,3869
2319,Item#12616,3869
2320,Item#12640,703
2321,Item#12704,12
2322,Item#12705,13
2323,Item#12708,16
2324,Item#12709,17
2325,Item#12723,1140
2326,Item#12735,1235
2327,Item#12795,1378
2328,Item#12855,1053
2329,Item#12862,1105
2330,Item#12866,891
2331,Item#12882,1485
2332,Item#12888,617
2333,Item#12891,468
2334,Item#12901,1980
2335,Item#12906,430
2336,Item#12907,430
2337,Item#12943,1893
2338,Item#12944,3370
2339,Item#12990,4
2340,Item#13055,3000
2341,Item#13062,10800
2342,Item#13063,13530
2343,Item#13064,5496
2344,Item#13065,7788
2345,Item#13066,8640
2346,Item#13067,6408
2347,Item#13068,6408
2348,Item#13073,5000
2349,Item#13074,5000
2350,Item#13079,3755
2351,Item#13080,6568
2352,Item#13081,6568
2353,Item#13082,10413
2354,Item#13085,10000
2355,Item#13086,30000
2356,Item#13087,50000
2357,Item#13099,59
2358,Item#13100,59
2359,Item#13101,42
2360,Item#13102,60
2361,Item#13118,100
2362,Item#13264,7955
2363,Item#13290,59
2364,Item#13291,53
2365,Item#13292,53
2366,Item#13293,1000
2367,Item#13294,1000
2368,Item#13295,83
2369,Item#13296,83
2370,Item#13297,83
2371,Item#13298,1500
2372,Item#13299,1000
2373,Item#13300,59
2374,Item#13330,65
2375,Item#13331,59
2376,Item#13332,63
2377,Item#13333,45
2378,Item#13334,60
2379,Item#13339,5496
2380,Item#13354,9772
2381,Item#13355,10092
2382,Item#13567,1500
2383,Item#13568,1000
2384,Item#13639,59
2385,Item#13724,54
2386,Item#13725,54
2387,Item#13773,30000
2388,Item#13775,1980
2389,Item#13776,100
2390,Item#13777,100
2391,Item#13778,100
2392,Item#13779,100
2393,Item#13780,100
2394,Item#13781,100
2395,Item#13782,100
2396,Item#13783,100
2397,Item#13784,100
2398,Item#13785,100
2399,Item#13786,100
2400,Item#13787,100
2401,Item#13788,100
2402,Item#13789,100
2403,Item#14007,300
2404,Item#14008,500
2405,Item#14009,500
2406,Item#14010,500
2407,Item#14011,100
2408,Item#14012,100
2409,Item#14013,100
2410,Item#14055,1200
2411,Item#14056,1200
2412,Item#14057,1200
2413,Item#14067,10092
2414,Item#14082,200000
2415,Item#14091,30000
2416,Item#14092,30000
2417,Item#14160,2245
2418,Item#14222,5000
2419,Item#14223,5000
2420,Item#14224,5000
2421,Item#14225,5000
2422,Item#14226,5000
2423,Item#14838,100
2424,Item#14884,10000
2425,Item#14885,30000
2426,Item#14886,50000
2427,Item#15115,110
2428,Item#15116,110
2429,Item#15117,110
2430,Item#15118,110
2431,Item#15119,110
2432,Item#15120,110
2433,Item#15121,110
2434,Item#15122,110
2435,Item#15123,110
2436,Item#15124,110
2437,Item#15125,110
2438,Item#15126,110
2439,Item#15127,110
2440,Item#15128,110
2441,Item#15130,168
2442,Item#15131,168
2443,Item#15132,168
2444,Item#15133,168
2445,Item#15148,150
2446,Item#15153,10252
2447,Item#15154,6408
2448,Item#15156,1488
2449,Item#15222,100
2450,Item#15266,5770
2451,Item#15425,600
2452,Item#15429,200000
2453,Item#15435,30000
2454,Item#15449,140
2455,Item#15450,100000
2456,Item#15451,100
2457,Item#15452,40000
2458,Item#15453,130000
2459,Item#15454,30000
2460,Item#15455,70000
2461,Item#15456,30000
2462,Item#15457,40000
2463,Item#15458,130000
2464,Item#15459,30000
2465,Item#15460,70000
2466,Item#15461,30000
2467,Item#15467,94
2468,Item#15468,156
2469,Item#15469,94
2470,Item#15470,156
2471,Item#15471,94
2472,Item#15614,19
2473,Item#15799,5000
2474,Item#15800,5000
2475,Item#15801,5000
2476,Item#15802,5000
2477,Item#15803,5000
2478,Item#15804,5000
2479,Item#15808,5000
2480,Item#15809,5000
2481,Item#15810,5000
2482,Item#15854,100
2483,Item#15893,120
2484,Item#15894,120
2485,Item#15895,120
2486,Item#15896,120
2487,Item#15897,120
2488,Item#15898,120
2489,Item#15899,120
2490,Item#15900,120
2491,Item#15901,120
2492,Item#15902,120
2493,Item#15903,120
2494,Item#15904,120
2495,Item#15905,120
2496,Item#15906,120
2497,Item#15936,14
2498,Item#15966,3664
2499,Item#15977,150
2500,Item#15978,10733
2501,Item#15985,6972
2502,Item#16016,300
2503,Item#16026,120
2504,Item#16065,967
2505,Item#16066,967
2506,Item#16067,1500
2507,Item#16068,2000
